Name,Description,Code,Producer,Price,Weight,Photo_1,Photo_2,Category,Subcategory
Baby Supremo 18,"
Baby Supremo
Włóczka najwyższej jakości, wykonana we Włoszech.
Skład:  100% wełna merynosowa
Motek 50 gramów  200 metrów
Zalecane druty numer 2.5-3.5
Pranie w pralce w programie do prania wełny lub ręcznie.
Kolor:  jasny pistacjowy
",18640,Rial Filati,14.5,0.05,18640_1.jpg,18640_2.jpg,WŁÓCZKI,Merynosy
Baby Supremo 200,"
Baby Supremo
Kolor:  granatowy 200
Skład:  100% wełna merynosowa
Motek 50 gram  200 metrów
Zalecane druty numer 2,5-3,5
",baby s18,Rial Filati,14.5,0.05,baby s18_1.jpg,baby s18_2.jpg,WŁÓCZKI,Merynosy
Baby Supremo 21,"
Baby Supremo
Kolor:  jasny żółty 21
Skład:  100% wełna merynosowa
Motek 50 gram  200 metrów
Zalecane druty numer 2.5-3.5
",baby s1,Rial Filati,14.5,0.05,baby s1_1.jpg,baby s1_2.jpg,WŁÓCZKI,Merynosy
Bio Balance,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32589,BC GARN,26.9,0.05,32589_1.jpg,32589_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  001,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22296,BC GARN,26.9,0.05,22296_1.jpg,22296_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  005,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22299,BC GARN,26.9,0.05,22299_1.jpg,22299_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  019,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22300,BC GARN,26.9,0.05,22300_1.jpg,22300_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  027,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22295,BC GARN,26.9,0.05,22295_1.jpg,22295_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  029,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22293,BC GARN,26.9,0.05,22293_1.jpg,22293_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  03 pastelowa zieleń / mięta,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32870,BC GARN,26.9,0.05,32870_1.jpg,32870_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  030,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22289,BC GARN,26.9,0.05,22289_1.jpg,22289_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  04,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32588,BC GARN,26.9,0.05,32588_1.jpg,32588_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  08,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32875,BC GARN,26.9,0.05,32875_1.jpg,32875_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  09,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32874,BC GARN,26.9,0.05,32874_1.jpg,32874_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  12,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32591,BC GARN,26.9,0.05,32591_1.jpg,32591_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  13,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32872,BC GARN,26.9,0.05,32872_1.jpg,32872_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  15,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32871,BC GARN,26.9,0.05,32871_1.jpg,32871_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  16,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32594,BC GARN,26.9,0.05,32594_1.jpg,32594_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  17,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32590,BC GARN,26.9,0.05,32590_1.jpg,32590_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  21,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32873,BC GARN,26.9,0.05,32873_1.jpg,32873_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  22,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32593,BC GARN,26.9,0.05,32593_1.jpg,32593_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  24,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32596,BC GARN,26.9,0.05,32596_1.jpg,32596_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  26,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",32595,BC GARN,26.9,0.05,32595_1.jpg,32595_2.jpg,WŁÓCZKI,Bawełna organiczna
Bio Balance  29,"
Bio Balance
BC Garn Bio Balance to w 100% organiczna mieszanka bawełny i wełny w cudownie miękkiej i lekkiej włóczce. Idealna do projektów na każdą porę roku.
Bio Balance oferuje komfort bawełny i łatwą w obsłudze naturalną wełnę. Idealnie nadaje się dla osób o wrażliwej skórze, niemowląt i dzieci.
Bio Balance posiada certyfikat GOTS, który jest jedyną międzynarodową certyfikacją ekologiczną. Certyfikacja GOTS wymaga, aby wszystkie etapy produkcji były ekologicznie, środowiskowo i etycznie zrównoważone od początku do końca produkcji. 
Skład: 55% wełna organiczna, 45% bawełna organiczna
Motek 50 gramów = około 225 metrów
Zalecane druty: 3 - 4 mm
Próbka: 10 x 10 cm  = 26 oczek i 34 rzędy.

",22301,BC GARN,26.9,0.05,22301_1.jpg,22301_2.jpg,WŁÓCZKI,Bawełna organiczna
Amigurumi   705,"
AMIGURUMI
Włóczka bardzo miła w dotyku, doskonała  do wykonywania maskotek, akcesoriów dekoracyjnych oraz na inne dzianiny dla dzieci i dorosłych. Świetna na szale narzuty czy sweterki. 
 
Skład: 49% bawełna 51% akryl 
Motek 50 gramów 130 metrów
Zalecane szydełko: 2,5-3,5 mm
Zalecany drut: 3,5-4,5 mm
Próbka 10 na 10 centymetrów to 17 oczek i 25 rzędów.
",24980,Kartopu,4.6,0.05,24980_1.jpg,24980_2.jpg,WŁÓCZKI,Na maskotki
Amigurumi  763,"
AMIGURUMI
Włóczka bardzo miła w dotyku, doskonała  do wykonywania maskotek, akcesoriów dekoracyjnych oraz na inne dzianiny dla dzieci i dorosłych. Świetna na szale narzuty czy sweterki. 
Skład: 49% bawełna 51% akryl 
Motek 50 gramów 130 metrów
Zalecane szydełko: 2,5-3,5 mm
Zalecany drut: 3,5-4,5 mm
Próbka 10 na 10 centymetrów to 17 oczek i 25 rzędów.
",20504,Kartopu,4.6,0.05,20504_1.jpg,20504_2.jpg,WŁÓCZKI,Na maskotki
Big Alabama 1,"
BIG ALABAMA
Kolor:  biały  1Skład:  60%bawełny 40% akryluMotek 50 gram 80 metrówZalecane druty numer 5-6Próbka 10 na 10 cm to 14 oczek i 19 rzędów.Na sweter w rozmiarze 42 producent zaleca 8 motków.Pranie w wodzie o temperaturze 30 stopni. 
",15073,Katia,9.0,0.05,15073_1.jpg,15073_2.jpg,WŁÓCZKI,Na maskotki
Big Alabama 10,"
BIG ALABAMA
Kolor:  10 popielSkład:  60%bawełny 40% akryluMotek 50 gram 80 metrówZalecane druty numer 5-6Próbka 10 na 10 cm to 14 oczek i 19 rzędów.Na sweter w rozmiarze 42 producent zaleca 8 motków.Pranie w wodzie o temperaturze 30 stopni. 
",15077,Katia,9.0,0.05,15077_1.jpg,15077_2.jpg,WŁÓCZKI,Na maskotki
Big Alabama 20,"
BIG ALABAMA
Kolor:    20Skład:  60%bawełny 40% akryluMotek 50 gram 80 metrówZalecane druty numer 5-6Próbka 10 na 10 cm to 14 oczek i 19 rzędów.Na sweter w rozmiarze 42 producent zaleca 8 motków.Pranie w wodzie o temperaturze 30 stopni. 
",15430,Katia,9.0,0.05,15430_1.jpg,15430_2.jpg,WŁÓCZKI,Na maskotki
